ModelFamily	ModelSize	ModelSeed	ModelStep	CorrelatingVariable	PearsonR	SpearmanRho
pythia	12b	seed1234	8	Pile_3gram	0.4570242973367919	0.41861199432473456
pythia	12b	seed1234	8	Pile_2gram	0.5409371131619332	0.4786405475420988
pythia	12b	seed1234	8	Pile_1gram	0.6651599938493326	0.5565667251838874
pythia	12b	seed1234	8	wcd_cc	0.47372080534847094	0.3715763708629096
pythia	12b	seed1234	8	ucd_cc	0.49277636956824583	0.3855602126297331
pythia	12b	seed1234	8	wcd_wiki	0.3171811270698416	0.21401403193492907
pythia	12b	seed1234	8	ucd_wiki	0.299823123034463	0.20247643868371812
pythia	12b	seed1234	8	OpenWebText_5gram	0.37501749508015975	0.3342056452812903
pythia	12b	seed1234	8	OpenWebText_4gram	0.3938212739492151	0.36100062696484664
pythia	12b	seed1234	8	OpenWebText_3gram	0.44789890548619576	0.4152820858506316
pythia	12b	seed1234	8	OpenWebText_2gram	0.5336332401710822	0.4785260218909587
pythia	12b	seed1234	8	OpenWebText_1gram	0.6529198906687009	0.553638017457515
pythia	410m	seed8	256	Pile_5gram	0.5801200964762045	0.5667275653973208
pythia	410m	seed8	256	Pile_4gram	0.6299845784242526	0.6274927408247537
pythia	410m	seed8	256	Pile_3gram	0.721995437059771	0.7228694584341233
pythia	410m	seed8	256	Pile_2gram	0.8531519941596041	0.8519715452057978
pythia	410m	seed8	256	Pile_1gram	0.9338813099112047	0.9352484214540532
pythia	410m	seed8	256	wcd_cc	0.689779032256719	0.6920039379232688
pythia	410m	seed8	256	ucd_cc	0.6968266722832341	0.7013871624428908
pythia	410m	seed8	256	wcd_wiki	0.3969328410327201	0.37682657660690205
pythia	410m	seed8	256	ucd_wiki	0.3755873846389192	0.3562516932758301
pythia	410m	seed8	256	OpenWebText_5gram	0.6258654628976807	0.6157705530523795
pythia	410m	seed8	256	OpenWebText_4gram	0.6524464889309683	0.6480229725950081
pythia	410m	seed8	256	OpenWebText_3gram	0.7193146814858968	0.7223319113628964
pythia	410m	seed8	256	OpenWebText_2gram	0.8422613056743248	0.8434288249776677
pythia	410m	seed8	256	OpenWebText_1gram	0.9227467853526792	0.9214813962088313
pythia	12b	seed1234	256	Pile_5gram	0.575340984931463	0.559224563288531
pythia	12b	seed1234	256	Pile_4gram	0.6217829436498663	0.6164740621343177
pythia	12b	seed1234	256	Pile_3gram	0.7089819569765756	0.7085404441897296
pythia	12b	seed1234	256	Pile_2gram	0.8346702655399165	0.8342864123394685
pythia	12b	seed1234	256	Pile_1gram	0.9038252910836994	0.9115553290592756
pythia	12b	seed1234	256	wcd_cc	0.6822031950851323	0.688539018293604
pythia	12b	seed1234	256	ucd_cc	0.6872197714417719	0.6961496959048561
pythia	12b	seed1234	256	wcd_wiki	0.393001059237454	0.37465768773759617
pythia	12b	seed1234	256	ucd_wiki	0.3688743161612205	0.3521298034829012
pythia	12b	seed1234	256	OpenWebText_5gram	0.6237875267961209	0.6107383856975437
pythia	12b	seed1234	256	OpenWebText_4gram	0.647949896846281	0.6405201471551031
pythia	12b	seed1234	256	OpenWebText_3gram	0.7095230234935701	0.710419031497113
pythia	12b	seed1234	256	OpenWebText_2gram	0.8252845272740515	0.8271187195380356
pythia	12b	seed1234	256	OpenWebText_1gram	0.8950399613808795	0.8995807947577605
pythia	31m	seed4	1000	Pile_5gram	0.688172159583289	0.6755016730976056
pythia	31m	seed4	1000	Pile_4gram	0.738950847417376	0.739933032547593
pythia	31m	seed4	1000	Pile_3gram	0.8140110312943181	0.820407000854326
pythia	31m	seed4	1000	Pile_2gram	0.8809279594566942	0.8866680495901004
pythia	31m	seed4	1000	Pile_1gram	0.8034203041060087	0.8080024999046113
pythia	31m	seed4	1000	wcd_cc	0.6617349595339136	0.6775537556025042
pythia	31m	seed4	1000	ucd_cc	0.6539595147659399	0.6710505438615885
pythia	31m	seed4	1000	wcd_wiki	0.46477097243687177	0.46012071487325973
pythia	31m	seed4	1000	ucd_wiki	0.4299834741957832	0.4241992250397024
pythia	31m	seed4	1000	OpenWebText_5gram	0.7257087784539449	0.7164602080868218
pythia	31m	seed4	1000	OpenWebText_4gram	0.7529801414652705	0.7512657679806148
pythia	31m	seed4	1000	OpenWebText_3gram	0.808157025591312	0.8160182754684984
pythia	31m	seed4	1000	OpenWebText_2gram	0.8724979439525812	0.8798748481846627
pythia	31m	seed4	1000	OpenWebText_1gram	0.8003049914699463	0.8045360451958175
pythia	410m	seed5	4	Pile_5gram	0.08250106339362051	0.09519833553226473
pythia	410m	seed5	4	Pile_4gram	0.09043400488663357	0.10596370624441757
pythia	410m	seed5	4	Pile_3gram	0.10110711271827776	0.11275445740825392
pythia	410m	seed5	4	Pile_2gram	0.11304153263912231	0.11686113476465985
pythia	410m	seed5	4	Pile_1gram	0.11991384735406017	0.11379096274711988
pythia	410m	seed5	4	wcd_cc	0.0872943428725085	0.07501326667791572
pythia	410m	seed5	4	ucd_cc	0.08865440846524168	0.07540347519909894
pythia	410m	seed5	4	wcd_wiki	0.07473207661443321	0.06522839886328562
pythia	410m	seed5	4	ucd_wiki	0.06852188271445002	0.06166016555633649
pythia	410m	seed5	4	OpenWebText_5gram	0.08817944651766674	0.09926007132321653
pythia	410m	seed5	4	OpenWebText_4gram	0.08997949681285038	0.10411165080730697
pythia	410m	seed5	4	OpenWebText_3gram	0.09803491660420731	0.11216998535885021
pythia	410m	seed5	4	OpenWebText_2gram	0.10993945836328535	0.11598489699748653
pythia	410m	seed5	4	OpenWebText_1gram	0.1168902837751417	0.12241321244413951
pythia	160m	seed9	64	Pile_5gram	0.48056139060154834	0.49356036342796705
pythia	160m	seed9	64	Pile_4gram	0.5253279616021184	0.551795760229366
pythia	160m	seed9	64	Pile_3gram	0.6113486476430359	0.6389975996382813
pythia	160m	seed9	64	Pile_2gram	0.7227653761181098	0.7499652003238932
pythia	160m	seed9	64	Pile_1gram	0.8297867614559727	0.8559743863988377
pythia	160m	seed9	64	wcd_cc	0.6310378085691097	0.6143102796414892
pythia	160m	seed9	64	ucd_cc	0.6433899106339348	0.6266056775419518
pythia	160m	seed9	64	wcd_wiki	0.40622875601523	0.33447405870816177
pythia	160m	seed9	64	ucd_wiki	0.3827705120517849	0.3191236219663165
pythia	160m	seed9	64	OpenWebText_5gram	0.5173527326490869	0.5347582294972715
pythia	160m	seed9	64	OpenWebText_4gram	0.5396407820391684	0.5672408957615898
pythia	160m	seed9	64	OpenWebText_3gram	0.603227731824782	0.6377504359732082
pythia	160m	seed9	64	OpenWebText_2gram	0.7134780361243932	0.7462488912866047
pythia	160m	seed9	64	OpenWebText_1gram	0.8180228677793412	0.8486400615600637
pythia	14m	seed6	8000	Pile_5gram	0.7088469674033945	0.6996852576239698
pythia	14m	seed6	8000	Pile_4gram	0.7568369280976734	0.7615269911462144
pythia	14m	seed6	8000	Pile_3gram	0.8202211363068113	0.8295797605008189
pythia	14m	seed6	8000	Pile_2gram	0.8439299630854271	0.8526371202337641
pythia	14m	seed6	8000	Pile_1gram	0.7396430994853911	0.746449457247178
pythia	14m	seed6	8000	wcd_cc	0.6262550327509298	0.6467051219310327
pythia	14m	seed6	8000	ucd_cc	0.6193043704821057	0.6413634591142158
pythia	14m	seed6	8000	wcd_wiki	0.4773737572622562	0.47765918072921104
pythia	14m	seed6	8000	ucd_wiki	0.4455992247882974	0.44458173151847974
pythia	14m	seed6	8000	OpenWebText_5gram	0.7394135377642884	0.733440644432197
pythia	14m	seed6	8000	OpenWebText_4gram	0.7651315433556682	0.7671034341463386
pythia	14m	seed6	8000	OpenWebText_3gram	0.8124741430258875	0.8233502018861611
pythia	14m	seed6	8000	OpenWebText_2gram	0.8372627809202469	0.8476954768391195
pythia	14m	seed6	8000	OpenWebText_1gram	0.7369297395950073	0.7441648496730697
pythia	410m	seed3	32000	Pile_5gram	0.7572233272212284	0.7599196011544099
pythia	410m	seed3	32000	Pile_4gram	0.7829344856755356	0.7931374793990035
pythia	410m	seed3	32000	Pile_3gram	0.7807702685965471	0.7851016160987071
pythia	410m	seed3	32000	Pile_2gram	0.7071553866975788	0.7089623759859484
pythia	410m	seed3	32000	Pile_1gram	0.5458883389370722	0.5487689623626284
pythia	410m	seed3	32000	wcd_cc	0.503705021625214	0.5116285677874903
pythia	410m	seed3	32000	ucd_cc	0.49504511808772694	0.503221902878315
pythia	410m	seed3	32000	wcd_wiki	0.4383386284948707	0.43288551065844616
pythia	410m	seed3	32000	ucd_wiki	0.4197013770143605	0.4096113921594766
pythia	410m	seed3	32000	OpenWebText_5gram	0.7518617930059146	0.7589754457401131
pythia	410m	seed3	32000	OpenWebText_4gram	0.7652490736175549	0.7774099772365823
pythia	410m	seed3	32000	OpenWebText_3gram	0.7667085893757922	0.776330644116628
pythia	410m	seed3	32000	OpenWebText_2gram	0.7036916851983749	0.707142679129647
pythia	410m	seed3	32000	OpenWebText_1gram	0.5426674295657303	0.5461774290843394
pythia	31m	seed1	1000	Pile_5gram	0.6880542706042198	0.6746288074946167
pythia	31m	seed1	1000	Pile_4gram	0.7382662511971121	0.7384512443842789
pythia	31m	seed1	1000	Pile_3gram	0.8120890165736946	0.8183424560202727
pythia	31m	seed1	1000	Pile_2gram	0.8752152749717861	0.8812813410171592
pythia	31m	seed1	1000	Pile_1gram	0.794277394397615	0.7996038474603135
pythia	31m	seed1	1000	wcd_cc	0.667455685685852	0.685202255167434
pythia	31m	seed1	1000	ucd_cc	0.6592652274359235	0.6786322567351174
pythia	31m	seed1	1000	wcd_wiki	0.48570761510708427	0.48131497676294743
pythia	31m	seed1	1000	ucd_wiki	0.45188161179281466	0.4465400098244164
pythia	31m	seed1	1000	OpenWebText_5gram	0.7245323962895693	0.7150515702454532
pythia	31m	seed1	1000	OpenWebText_4gram	0.7516896532888351	0.7496967906260875
pythia	31m	seed1	1000	OpenWebText_3gram	0.8058407388161929	0.8136921957538253
pythia	31m	seed1	1000	OpenWebText_2gram	0.8649702892464959	0.8730525746959173
pythia	31m	seed1	1000	OpenWebText_1gram	0.7880756329244999	0.7926524873088998
pythia	70m	seed5	4	Pile_5gram	0.01492551631347919	0.01859171375726392
pythia	70m	seed5	4	Pile_4gram	0.015110457178092587	0.018191778854639868
pythia	70m	seed5	4	Pile_3gram	0.01661321454896613	0.01721652612561867
pythia	70m	seed5	4	Pile_2gram	0.0166667815130732	0.016139171743392754
pythia	70m	seed5	4	Pile_1gram	0.019058293230064475	0.026122208864137127
pythia	70m	seed5	4	wcd_cc	0.015089898613668025	0.009612726918423352
pythia	70m	seed5	4	ucd_cc	0.015197224984219104	0.01027636939447165
pythia	70m	seed5	4	wcd_wiki	-0.0067665377375653694	-0.011168930320782056
pythia	70m	seed5	4	ucd_wiki	-0.00886707067001915	-0.012195188121346583
pythia	70m	seed5	4	OpenWebText_5gram	0.01692502324649982	0.019486591379847745
pythia	70m	seed5	4	OpenWebText_4gram	0.016470624679206132	0.019325025175387915
pythia	70m	seed5	4	OpenWebText_3gram	0.017636892133975308	0.01851287833436143
pythia	70m	seed5	4	OpenWebText_2gram	0.018031685166737005	0.016934965226694278
pythia	70m	seed5	4	OpenWebText_1gram	0.01929443594518811	0.02910508762775553
pythia	14m	seed6	32	Pile_5gram	0.20511139892120378	0.19937699801241882
pythia	14m	seed6	32	Pile_4gram	0.22256968816266776	0.2209816756854459
pythia	14m	seed6	32	Pile_3gram	0.25969712477799367	0.25219355114423003
pythia	14m	seed6	32	Pile_2gram	0.30249110944640567	0.27907012369501305
pythia	14m	seed6	32	Pile_1gram	0.3552589410077818	0.3089331270911751
pythia	14m	seed6	32	wcd_cc	0.28481555546706006	0.22202532923964777
pythia	14m	seed6	32	ucd_cc	0.28916222708656447	0.22125053908906442
pythia	14m	seed6	32	wcd_wiki	0.21726044329266722	0.15885192296875672
pythia	14m	seed6	32	ucd_wiki	0.19793581958567072	0.1476476234756206
pythia	14m	seed6	32	OpenWebText_5gram	0.21956659668006942	0.21176040891477765
pythia	14m	seed6	32	OpenWebText_4gram	0.22741761787758066	0.22423292280297613
pythia	14m	seed6	32	OpenWebText_3gram	0.2547956931296364	0.25160873840195436
pythia	14m	seed6	32	OpenWebText_2gram	0.2974444546110233	0.2783923779431872
pythia	14m	seed6	32	OpenWebText_1gram	0.34973172580446044	0.3088329802346954
pythia	14m	seed3	32000	Pile_5gram	0.7200010684753969	0.7119297885784834
pythia	14m	seed3	32000	Pile_4gram	0.7657175080200805	0.7716078277877146
pythia	14m	seed3	32000	Pile_3gram	0.8217804828214736	0.8313927093813372
pythia	14m	seed3	32000	Pile_2gram	0.8312470836890519	0.8399140107821297
pythia	14m	seed3	32000	Pile_1gram	0.7109008908887908	0.7187791029995505
pythia	14m	seed3	32000	wcd_cc	0.6130008422457961	0.63404971193616
pythia	14m	seed3	32000	ucd_cc	0.6033547569913474	0.6258314312885656
pythia	14m	seed3	32000	wcd_wiki	0.48432088487187414	0.48574000209693174
pythia	14m	seed3	32000	ucd_wiki	0.45300632074682645	0.4527634003221605
pythia	14m	seed3	32000	OpenWebText_5gram	0.7455948981405927	0.7419023154082955
pythia	14m	seed3	32000	OpenWebText_4gram	0.7694968169649827	0.7740257009036539
pythia	14m	seed3	32000	OpenWebText_3gram	0.8102234653894712	0.8230539490439513
pythia	14m	seed3	32000	OpenWebText_2gram	0.8219769663272083	0.8332086620462311
pythia	14m	seed3	32000	OpenWebText_1gram	0.7053361370135844	0.7137495031724991
pythia	14m	seed3	0	Pile_5gram	-0.11021126279724462	-0.10917315127956512
pythia	14m	seed3	0	Pile_4gram	-0.12070298377870177	-0.12257906608964864
pythia	14m	seed3	0	Pile_3gram	-0.13960110394858263	-0.1371607890487962
pythia	14m	seed3	0	Pile_2gram	-0.16045029644683925	-0.1486251511301086
pythia	14m	seed3	0	Pile_1gram	-0.18032446448806988	-0.1591749447103999
pythia	14m	seed3	0	wcd_cc	-0.14678383140164125	-0.1121932596675624
pythia	14m	seed3	0	ucd_cc	-0.14328407877270735	-0.10890398464966976
pythia	14m	seed3	0	wcd_wiki	-0.12966773692787853	-0.0966315337447953
pythia	14m	seed3	0	ucd_wiki	-0.11710349029661374	-0.09021935471005144
pythia	14m	seed3	0	OpenWebText_5gram	-0.11478677399724851	-0.1117780034800537
pythia	14m	seed3	0	OpenWebText_4gram	-0.12015951257434708	-0.11988331309172673
pythia	14m	seed3	0	OpenWebText_3gram	-0.1368085897492926	-0.13612936907596132
pythia	14m	seed3	0	OpenWebText_2gram	-0.1571236455981356	-0.14745620660259076
pythia	14m	seed3	0	OpenWebText_1gram	-0.17790295761837463	-0.1657832207708957
pythia	160m	seed4	8	Pile_5gram	0.23164134058157948	0.23006385340259528
pythia	160m	seed4	8	Pile_4gram	0.2551008975256855	0.2595761015877073
pythia	160m	seed4	8	Pile_3gram	0.2978803789118582	0.2945928834846693
pythia	160m	seed4	8	Pile_2gram	0.34642713392596564	0.3272411449418445
pythia	160m	seed4	8	Pile_1gram	0.40538618186060504	0.3644208972439623
pythia	160m	seed4	8	wcd_cc	0.3018518558462901	0.2567103298396466
pythia	160m	seed4	8	ucd_cc	0.30643664682859967	0.2617031660644963
pythia	160m	seed4	8	wcd_wiki	0.20085156224029074	0.16132462978983675
pythia	160m	seed4	8	ucd_wiki	0.18753202296316276	0.15407562878035788
pythia	160m	seed4	8	OpenWebText_5gram	0.24846260828622177	0.24286855525841688
pythia	160m	seed4	8	OpenWebText_4gram	0.2596593810205228	0.25961931618193
pythia	160m	seed4	8	OpenWebText_3gram	0.29238115887640004	0.2921754231573781
pythia	160m	seed4	8	OpenWebText_2gram	0.3425922628847189	0.32680641571921304
pythia	160m	seed4	8	OpenWebText_1gram	0.4014528386185282	0.3724493637676329
pythia	14m	seed1234	128000	Pile_5gram	0.7144878671786513	0.7068599753570342
pythia	14m	seed1234	128000	Pile_4gram	0.7612457435330375	0.7671828436413806
pythia	14m	seed1234	128000	Pile_3gram	0.8216262402327577	0.8311127811837558
pythia	14m	seed1234	128000	Pile_2gram	0.8367388207938014	0.8447817808706796
pythia	14m	seed1234	128000	Pile_1gram	0.7224385609497261	0.7287701318074804
pythia	14m	seed1234	128000	wcd_cc	0.6170520272489074	0.6376152346128459
pythia	14m	seed1234	128000	ucd_cc	0.6055911752424583	0.627373213098664
pythia	14m	seed1234	128000	wcd_wiki	0.4722311691469618	0.47387838204425864
pythia	14m	seed1234	128000	ucd_wiki	0.43878919138560163	0.43828920077234834
pythia	14m	seed1234	128000	OpenWebText_5gram	0.7427226976471166	0.738399514707019
pythia	14m	seed1234	128000	OpenWebText_4gram	0.7676738789169547	0.7715746704932825
pythia	14m	seed1234	128000	OpenWebText_3gram	0.8128430360802005	0.8249645789605169
pythia	14m	seed1234	128000	OpenWebText_2gram	0.8301597648209522	0.8402365923145595
pythia	14m	seed1234	128000	OpenWebText_1gram	0.7193905180148397	0.7262798061752163
pythia	160m	seed6	143000	Pile_5gram	0.7602272553138524	0.7616974387185478
pythia	160m	seed6	143000	Pile_4gram	0.7899127425524657	0.8003314303870608
pythia	160m	seed6	143000	Pile_3gram	0.7969443597210232	0.8027729186716905
pythia	160m	seed6	143000	Pile_2gram	0.734534625474606	0.7382370642313238
pythia	160m	seed6	143000	Pile_1gram	0.577862752143834	0.5827352559224354
pythia	160m	seed6	143000	wcd_cc	0.528761830667723	0.5399911003411539
pythia	160m	seed6	143000	ucd_cc	0.5197399208788737	0.5316455537667453
pythia	160m	seed6	143000	wcd_wiki	0.4543164304858172	0.45200943837267726
pythia	160m	seed6	143000	ucd_wiki	0.43278175114883477	0.4260928979948217
pythia	160m	seed6	143000	OpenWebText_5gram	0.7643514237591746	0.7696153339648155
pythia	160m	seed6	143000	OpenWebText_4gram	0.7791331605075115	0.790220443120355
pythia	160m	seed6	143000	OpenWebText_3gram	0.7859181219014997	0.7959893927313318
pythia	160m	seed6	143000	OpenWebText_2gram	0.7321030660963853	0.7369785539105265
pythia	160m	seed6	143000	OpenWebText_1gram	0.5759736875771646	0.5811027973762493
pythia	70m	seed3	256	Pile_5gram	0.5994457182234297	0.585311201760951
pythia	70m	seed3	256	Pile_4gram	0.6513727802180979	0.6489953818873987
pythia	70m	seed3	256	Pile_3gram	0.7433040698093644	0.7451515238182358
pythia	70m	seed3	256	Pile_2gram	0.8729851975179479	0.8730494437011174
pythia	70m	seed3	256	Pile_1gram	0.9271828049856271	0.9268882448930429
pythia	70m	seed3	256	wcd_cc	0.690952393788776	0.7001338383282047
pythia	70m	seed3	256	ucd_cc	0.6972532168932278	0.7075704707837017
pythia	70m	seed3	256	wcd_wiki	0.3956192138277428	0.384151994486722
pythia	70m	seed3	256	ucd_wiki	0.3730880325117746	0.3611146854100888
pythia	70m	seed3	256	OpenWebText_5gram	0.6465345678977581	0.6353233111262907
pythia	70m	seed3	256	OpenWebText_4gram	0.6744893603334804	0.6691635544909614
pythia	70m	seed3	256	OpenWebText_3gram	0.7418248523232052	0.744926588029382
pythia	70m	seed3	256	OpenWebText_2gram	0.8633608815448542	0.8655489081150367
pythia	70m	seed3	256	OpenWebText_1gram	0.9185000174089842	0.91653271529643
pythia	160m	seed4	1	Pile_5gram	0.0553939293720648	0.05910704983292446
pythia	160m	seed4	1	Pile_4gram	0.060820737326157635	0.06525814834349805
pythia	160m	seed4	1	Pile_3gram	0.06837249019980142	0.06682279550200858
pythia	160m	seed4	1	Pile_2gram	0.0720134276448881	0.0645650583212295
pythia	160m	seed4	1	Pile_1gram	0.06666541291733225	0.05738571883783301
pythia	160m	seed4	1	wcd_cc	0.04310804684403814	0.03566296929565032
pythia	160m	seed4	1	ucd_cc	0.03772153218287473	0.03161138337102087
pythia	160m	seed4	1	wcd_wiki	0.022007521008104186	0.02179065213588019
pythia	160m	seed4	1	ucd_wiki	0.015468004857992391	0.01591894701548497
pythia	160m	seed4	1	OpenWebText_5gram	0.0587600578505634	0.05940390358833373
pythia	160m	seed4	1	OpenWebText_4gram	0.06109722085599902	0.06313000710311532
pythia	160m	seed4	1	OpenWebText_3gram	0.06736427066553928	0.06716786062839573
pythia	160m	seed4	1	OpenWebText_2gram	0.07331265338107375	0.06655359244439907
pythia	160m	seed4	1	OpenWebText_1gram	0.06979532906066295	0.07105419803532505
pythia	70m	seed4	32	Pile_5gram	0.41138551318300887	0.3921347479542103
pythia	70m	seed4	32	Pile_4gram	0.45183818820697397	0.4424325515102582
pythia	70m	seed4	32	Pile_3gram	0.5272568676789209	0.511846642837315
pythia	70m	seed4	32	Pile_2gram	0.6178048833470288	0.582148668369469
pythia	70m	seed4	32	Pile_1gram	0.7452782163734185	0.670176794878906
pythia	70m	seed4	32	wcd_cc	0.5458491711055319	0.4740223879730334
pythia	70m	seed4	32	ucd_cc	0.5649361346338158	0.4900989266004273
pythia	70m	seed4	32	wcd_wiki	0.36638132612943236	0.28618617463408447
pythia	70m	seed4	32	ucd_wiki	0.3507083517579912	0.27995271086124807
pythia	70m	seed4	32	OpenWebText_5gram	0.44224471887003564	0.4208694265253538
pythia	70m	seed4	32	OpenWebText_4gram	0.4620868114182983	0.44916868507947555
pythia	70m	seed4	32	OpenWebText_3gram	0.5190668654872308	0.5092724910113253
pythia	70m	seed4	32	OpenWebText_2gram	0.6101547226344745	0.5805476293050326
pythia	70m	seed4	32	OpenWebText_1gram	0.7335411967175454	0.6671370402871654
pythia	31m	seed3	4	Pile_5gram	0.046644130648823105	0.05185679209821238
pythia	31m	seed3	4	Pile_4gram	0.04770432287004058	0.05325504341461311
pythia	31m	seed3	4	Pile_3gram	0.050722588065005944	0.05202651699985479
pythia	31m	seed3	4	Pile_2gram	0.050776443805505084	0.04759788237963931
pythia	31m	seed3	4	Pile_1gram	0.03869891924820802	0.04578818570847124
pythia	31m	seed3	4	wcd_cc	0.03153039656373354	0.03159792651210363
pythia	31m	seed3	4	ucd_cc	0.026904061119788887	0.026843850213507527
pythia	31m	seed3	4	wcd_wiki	0.02719378333982659	0.02792943695920059
pythia	31m	seed3	4	ucd_wiki	0.018426072821668433	0.018972943239952033
pythia	31m	seed3	4	OpenWebText_5gram	0.04641846988342103	0.049715068379440515
pythia	31m	seed3	4	OpenWebText_4gram	0.04562929225182142	0.05040389009840691
pythia	31m	seed3	4	OpenWebText_3gram	0.04753253302035239	0.050111587934288694
pythia	31m	seed3	4	OpenWebText_2gram	0.046348417845950715	0.044262598764667524
pythia	31m	seed3	4	OpenWebText_1gram	0.03349548378983252	0.03888517915457133
pythia	410m	seed6	128000	Pile_5gram	0.7537261260565846	0.7577037619466178
pythia	410m	seed6	128000	Pile_4gram	0.7779051447941515	0.7884818100446848
pythia	410m	seed6	128000	Pile_3gram	0.7720168943951828	0.7754821085256491
pythia	410m	seed6	128000	Pile_2gram	0.6955527325144165	0.6964745907555814
pythia	410m	seed6	128000	Pile_1gram	0.5337802963211208	0.5362214967577515
pythia	410m	seed6	128000	wcd_cc	0.49157846642671504	0.4985363931166689
pythia	410m	seed6	128000	ucd_cc	0.48354416407825246	0.49080922352039597
pythia	410m	seed6	128000	wcd_wiki	0.4304893731627268	0.4248596331596299
pythia	410m	seed6	128000	ucd_wiki	0.41317032768143286	0.40224065665609426
pythia	410m	seed6	128000	OpenWebText_5gram	0.7459964430462421	0.7542827713248833
pythia	410m	seed6	128000	OpenWebText_4gram	0.7588161262043471	0.7716575668175605
pythia	410m	seed6	128000	OpenWebText_3gram	0.7583992078929995	0.7673848202512275
pythia	410m	seed6	128000	OpenWebText_2gram	0.6927522632281631	0.6951995277314471
pythia	410m	seed6	128000	OpenWebText_1gram	0.5309908977234339	0.5339795709313058
pythia	160m	seed5	4	Pile_5gram	0.05800479210858796	0.06372523956431485
pythia	160m	seed5	4	Pile_4gram	0.0659165068943268	0.07418275315436786
pythia	160m	seed5	4	Pile_3gram	0.07687630751678204	0.0848357744313211
pythia	160m	seed5	4	Pile_2gram	0.09250415533242236	0.0976451657863968
pythia	160m	seed5	4	Pile_1gram	0.12539799923494177	0.12076288479845326
pythia	160m	seed5	4	wcd_cc	0.06485836098399804	0.06346055267875063
pythia	160m	seed5	4	ucd_cc	0.06900150749007847	0.06815105774525132
pythia	160m	seed5	4	wcd_wiki	0.027465995818504473	0.030686715907347846
pythia	160m	seed5	4	ucd_wiki	0.03221483961950822	0.034083394144049525
pythia	160m	seed5	4	OpenWebText_5gram	0.06228461324349469	0.06726492687431047
pythia	160m	seed5	4	OpenWebText_4gram	0.0666800061637851	0.07379560320440967
pythia	160m	seed5	4	OpenWebText_3gram	0.0755116799952335	0.08371632058023232
pythia	160m	seed5	4	OpenWebText_2gram	0.09232882808637773	0.09795704497164062
pythia	160m	seed5	4	OpenWebText_1gram	0.12371193587813224	0.1232387600408641
pythia	31m	seed4	256	Pile_5gram	0.5708573408194985	0.556403547092332
pythia	31m	seed4	256	Pile_4gram	0.6219041601537916	0.6183929965251515
pythia	31m	seed4	256	Pile_3gram	0.7154823313614087	0.7152072389245663
pythia	31m	seed4	256	Pile_2gram	0.8453350646778083	0.8424591607935712
pythia	31m	seed4	256	Pile_1gram	0.9514076465660584	0.9570100173192437
pythia	31m	seed4	256	wcd_cc	0.6836969608059275	0.6908603400695322
pythia	31m	seed4	256	ucd_cc	0.6945263584909026	0.7043178584442388
pythia	31m	seed4	256	wcd_wiki	0.382039796546038	0.36125396261909376
pythia	31m	seed4	256	ucd_wiki	0.3642718459670178	0.34454833016188957
pythia	31m	seed4	256	OpenWebText_5gram	0.6191708720739938	0.608061789870904
pythia	31m	seed4	256	OpenWebText_4gram	0.6466319623321874	0.6413973127544016
pythia	31m	seed4	256	OpenWebText_3gram	0.7156673521784797	0.7177421021315689
pythia	31m	seed4	256	OpenWebText_2gram	0.8387336328107627	0.8390014488916984
pythia	31m	seed4	256	OpenWebText_1gram	0.9441398240746502	0.949717431372987
pythia	14m	seed5	16000	Pile_5gram	0.7119875542344256	0.7030344015438307
pythia	14m	seed5	16000	Pile_4gram	0.75938177040954	0.76419883645259
pythia	14m	seed5	16000	Pile_3gram	0.8198398634304973	0.8287074792914199
pythia	14m	seed5	16000	Pile_2gram	0.8413480855224827	0.8495055260739095
pythia	14m	seed5	16000	Pile_1gram	0.7359868503683954	0.74305635950363
pythia	14m	seed5	16000	wcd_cc	0.6263426599066526	0.6459186670610029
pythia	14m	seed5	16000	ucd_cc	0.6195670686161124	0.6408274903738235
pythia	14m	seed5	16000	wcd_wiki	0.4790401602891377	0.4783632795168937
pythia	14m	seed5	16000	ucd_wiki	0.4497109789118731	0.44775480367446496
pythia	14m	seed5	16000	OpenWebText_5gram	0.7406684442443859	0.7351502807937635
pythia	14m	seed5	16000	OpenWebText_4gram	0.7661404865135563	0.7687972963253172
pythia	14m	seed5	16000	OpenWebText_3gram	0.8114749132985095	0.8224290958320377
pythia	14m	seed5	16000	OpenWebText_2gram	0.8353123844132754	0.8451843288936999
pythia	14m	seed5	16000	OpenWebText_1gram	0.7331229152735199	0.7407831576642843
pythia	70m	seed9	128000	Pile_5gram	0.7578897134474063	0.755206772138832
pythia	70m	seed9	128000	Pile_4gram	0.7954323093629416	0.804161863956915
pythia	70m	seed9	128000	Pile_3gram	0.8208315415192526	0.8288238412558728
pythia	70m	seed9	128000	Pile_2gram	0.7782258431817197	0.7850011745863847
pythia	70m	seed9	128000	Pile_1gram	0.6305232893466148	0.6379806256318359
pythia	70m	seed9	128000	wcd_cc	0.5625217799219232	0.5789995040930773
pythia	70m	seed9	128000	ucd_cc	0.5511939829537132	0.5688875396120994
pythia	70m	seed9	128000	wcd_wiki	0.4671762989215117	0.4649493596387522
pythia	70m	seed9	128000	ucd_wiki	0.43885600475032505	0.4330166741622632
pythia	70m	seed9	128000	OpenWebText_5gram	0.7701716911970546	0.7721305049132987
pythia	70m	seed9	128000	OpenWebText_4gram	0.7888047686113315	0.7981154037015368
